timeStamp,demand,precip,temp
2014-06-13,6495.895833333335,0.0375041666666666,68.26416666666667
2014-06-14,5618.825000000001,0.0,68.63958333333333
2014-06-15,5307.500000000001,0.0,69.51291666666667
2014-06-16,6553.183333333333,0.0,71.11166666666666
2014-06-17,7434.245833333333,0.0,77.96208333333334
2014-06-18,8206.408333333335,0.0,83.25166666666667
2014-06-19,7460.712500000001,0.0004375,73.72083333333332
2014-06-20,6795.858333333334,0.0,72.77208333333333
2014-06-21,5790.229166666667,0.0,69.18166666666667
2014-06-22,5692.808333333333,0.0,70.19291666666668
2014-06-23,6808.620833333334,0.0,72.64375
2014-06-24,6952.783333333333,0.0,72.93208333333332
2014-06-25,7510.104166666667,0.0,75.22500000000002
2014-06-26,7768.308333333333,0.0046541666666666,77.93458333333334
2014-06-27,7184.55,0.0,73.43458333333335
2014-06-28,6353.3875,0.0,75.01916666666668
2014-06-29,6200.779166666667,0.0,73.98166666666667
2014-06-30,7415.941666666667,0.0,75.22291666666668
2014-07-01,7998.566666666667,0.0,79.08583333333335
2014-07-02,8374.808333333334,0.0203125,79.42999999999999
2014-07-03,8156.291666666667,0.0332291666666666,77.70041666666665
2014-07-04,6169.3125,0.0026625,71.08916666666666
2014-07-05,5619.541666666667,0.0,72.91958333333334
2014-07-06,6037.062499999999,0.0,76.75250000000001
2014-07-07,7972.7666666666655,0.0,81.32833333333333
2014-07-08,8485.741666666667,0.0026916666666666,81.75166666666668
2014-07-09,8167.462500000001,0.0,78.38083333333333
2014-07-10,7657.033333333333,0.0,75.56708333333334
2014-07-11,7409.745833333333,0.0,76.02000000000001
2014-07-12,6735.545833333336,0.0,76.48625
2014-07-13,6728.429166666666,0.0002708333333333,76.60833333333333
2014-07-14,7906.5125,0.0472208333333333,75.89625
2014-07-15,7861.900000000001,0.0199583333333333,75.07333333333334
2014-07-16,7255.499999999999,0.0,74.33416666666666
2014-07-17,7007.558333333334,0.0,74.32083333333334
2014-07-18,6844.662500000001,0.0,73.94708333333334
